 1050; 0;     75.5;    369.6;      0.0;      0.0; 744; 0; 1; 1; -1; 1; FALSE; FALSE; 89; 0; 0; 89; 0; 0; -1; 
 1051; 0;      0.0;      0.0;   2726.0;      0.0; 0; 744; 2; 1; -1; 1; FALSE; FALSE; 68; 32768; 32768; 68; 32768; 32768; -1; 
 1052Ã; 0;      0.0;      0.0;      0.0;      0.0; 0; 0; 1; 1; -1; 1; FALSE; FALSE; 89; 0; 0; 89; 0; 0; -1; 
 1055; 0;      0.0;      0.0;   1590.0;      0.0; 0; 744; 2; 1; -1; 2; FALSE; FALSE; 68; 32768; 32768; 68; 32768; 32768; -1; 
 1056Ã; 0;    421.7;    963.6;      0.0;      0.0; 741; 0; 1; 1; -1; 2; FALSE; FALSE; 89; 0; 0; 89; 0; 0; -1; 
 1058Ã; 0;     71.4;   1822.8;      0.0;      0.0; 744; 0; 1; 1; -1; 1; FALSE; FALSE; 89; 0; 0; 89; 0; 0; -1; 
 1062Ã; 0;    122.1;     74.0;      0.0;      0.0; 744; 0; 1; 1; -1; 1; FALSE; FALSE; 89; 0; 0; 89; 0; 0; -1; 
 1068; 0;      0.0;      0.0;      0.0;      0.0; 0; 0; 2; 16; -1; 1; FALSE; FALSE; 225; 32768; -1; 225; 32768; -1; -1; 
 1069Ã; 0;    492.7;     42.8;      0.0;      0.0; 684; 0; 1; 1; -1; -1; FALSE; FALSE; 89; 0; 0; 89; 0; 0; -1; 
 1069Ã; 1;      0.0;      0.0;      0.0;      0.0; 0; 0; -1; -1; -1; -1; FALSE; FALSE; 22; 8421504; -1; 22; 8421504; -1; -1; 
 1069Ã; 2;      0.0;      0.0;      0.0;      0.0; 0; 0; -1; -1; -1; -1; FALSE; FALSE; 22; 8421504; -1; 22; 8421504; -1; -1; 
 1069Ã; 3;      0.0;      0.0;      0.0;      0.0; 0; 0; -1; -1; -1; -1; FALSE; FALSE; 22; 8421504; -1; 22; 8421504; -1; -1; 
 1069Ã; 4;      0.0;      0.0;      0.0;      0.0; 0; 0; -1; -1; -1; -1; FALSE; FALSE; 22; 8421504; -1; 22; 8421504; -1; -1; 
 1070; 0;      0.0;      0.0;    890.0;      0.0; 0; 494; 2; 1; -1; 1; FALSE; FALSE; 68; 32768; 32768; 68; 32768; 32768; -1; 
 1071; 0;      0.0;      0.0;   3174.0;      0.0; 0; 744; 2; 1; -1; 1; FALSE; FALSE; 68; 32768; 32768; 68; 32768; 32768; -1; 
 1077; 0;      0.0;      0.0;   1548.0;      0.0; 0; 744; 2; 1; -1; 2; FALSE; FALSE; 68; 32768; 32768; 68; 32768; 32768; -1; 
 1090; 0;      0.0;      0.0;      0.0;      0.0; 0; 0; 1; 1; -1; 1; FALSE; FALSE; 89; 0; 0; 89; 0; 0; -1; 
 1091; 0;      0.0;      0.0;      0.0;      0.0; 0; 0; 1; 14; -1; 1; FALSE; FALSE; 73; 0; -1; 73; 0; -1; -1; 
 1092; 0;      0.0;      0.0;      0.0;      0.0; 0; 0; 1; 14; -1; 1; FALSE; FALSE; 73; 0; -1; 73; 0; -1; -1; 
 1097; 0;      0.0;      0.0;      0.0;      0.0; 0; 0; 1; 6; -1; 1; FALSE; FALSE; 54; 0; -1; 54; 0; -1; -1; 
 1098; 0;      0.0;      0.0;      0.0;      0.0; 0; 0; 1; 6; -1; 1; FALSE; FALSE; 54; 0; -1; 54; 0; -1; -1; 
 1099Ã; 0;      0.0;      0.0;      0.0;      0.0; 0; 0; 2; 1; -1; 1; FALSE; FALSE; 68; 32768; 32768; 68; 32768; 32768; -1; 
 1100; 0;     56.6;      9.8;      0.0;      0.0; 744; 0; 1; 1; -1; 1; FALSE; FALSE; 89; 0; 0; 89; 0; 0; -1; 
 1101; 0;    427.9;     81.2;      0.0;      0.0; 744; 0; 1; 1; -1; 1; FALSE; FALSE; 89; 0; 0; 89; 0; 0; -1; 
 1102Ó; 0;    244.4;    139.8;      0.0;      0.0; 744; 0; 1; 1; -1; 1; FALSE; FALSE; 89; 0; 0; 89; 0; 0; -1; 
 1103; 0;      0.0;      0.0;     38.0;      0.0; 0; 24; 2; 1; -1; 1; FALSE; FALSE; 68; 32768; 32768; 68; 32768; 32768; -1; 
 1104; 0;      0.0;      0.0;      0.0;      0.0; 0; 0; 1; 16; -1; 1; FALSE; FALSE; 117; 0; -1; 117; 0; -1; -1; 
 1105; 0;      0.0;      0.0;      0.0;      0.0; 0; 0; 2; 1; -1; 1; FALSE; FALSE; 68; 32768; 32768; 68; 32768; 32768; -1; 
 1106; 0;      0.0;      0.0;   2582.0;      0.0; 0; 744; 2; 1; -1; 1; FALSE; FALSE; 68; 32768; 32768; 68; 32768; 32768; -1; 
 1107; 0;      0.0;      0.0;      0.0;      0.0; 0; 0; 1; 7; -1; 1; FALSE; FALSE; 55; 0; -1; 55; 0; -1; -1; 
 1107Ë; 0;    786.2;    483.2;      0.0;      0.0; 744; 0; 1; 1; -1; 1; FALSE; FALSE; 89; 0; 0; 89; 0; 0; -1; 
 1108; 0;      0.0;      0.0;      0.0;      0.0; 0; 0; 1; 7; -1; 1; FALSE; FALSE; 55; 0; -1; 55; 0; -1; -1; 
