  209Р; 0; 962109; 692215; -1; -1; 36; 0; -1; ; ; ; -1;      0.0;      0.0;      0.0;      0.0; 0; 0; ; ; 0; 8; 8; 0; -1
  215Р; 0; 959667; 700319; -1; -1; 36; 0; -1; ; ; ; -1;      0.0;      0.0;      0.0;      0.0; 0; 0; ; ; 0; 8; 8; 0; -1
  217Р; 0; 961468; 700737; -1; -1; 36; 0; -1; ; ; ; -1;      0.0;      0.0;      0.0;      0.0; 0; 0; ; ; 0; 8; 8; 0; -1
  230Р; 0; 937180; 695118; -1; -1; 36; 0; -1; ; ; ; -1;      0.0;      0.0;      0.0;      0.0; 0; 0; ; ; 0; 8; 8; 0; -1
  231Р; 0; 944684; 692474; -1; -1; 36; 0; -1; ; ; ; -1;      0.0;      0.0;      0.0;      0.0; 0; 0; ; ; 0; 8; 8; 0; -1
  232Р; 0; 937412; 689763; -1; -1; 36; 0; -1; ; ; ; -1;      0.0;      0.0;      0.0;      0.0; 0; 0; ; ; 0; 8; 8; 0; -1
  920У; 6; 945263; 697083; 946049; 697322; 22; 8421504; -1; ; ; ; -1;      0.0;      0.0;      0.0;      0.0; 0; 0; ; ; 0; -1; -1; -1; -1
 1003У; 13; 949321; 695700; -1; -1; 73; 0; -1; 322 - 25; ; ; -1;      0.0;      0.0;      0.0;      0.0; 0; 0; ; ; 0; 1; 1; 14; -1
 1222; 17; 950705; 698045; -1; -1; 68; 32768; 32768; 294 - 25; ; ; -1;      0.0;      0.0;      0.0;      0.0; 0; 0; ; ; 0; 1; 2; 1; -1
 1225У; 14; 950071; 698497; -1; -1; 22; 8421504; -1; ; ; ; 60;      0.0;      0.0;      0.0;      0.0; 0; 0; ; ; 0; 1; 1; 12; 2
 1229Г; 17; 950778; 697638; 950162; 697714; 89; 0; 0; 106 - 24; ; ; -1;      0.0;      0.0;      0.0;      0.0; 0; 0; ; ; 0; 1; 1; 1; -1
 1236У; 14; 949049; 698514; -1; -1; 56; 0; -1; 117 - 25; ; ; -1;      0.0;      0.0;      0.0;      0.0; 0; 0; ; ; 0; 1; 1; 9; -1
 1239Г; 14; 949193; 698025; 949502; 698283; 89; 0; 0; 212 - 25; ; ; -1;      0.0;      0.0;      0.0;      0.0; 0; 0; ; ; 0; 1; 1; 1; -1
 1247У; 14; 949700; 697864; -1; -1; 89; 0; 0; 114 - 24; ; ; -1;    122.2;     57.7;      0.0;      0.0; 743; 0; ; ; 0; 1; 1; 1; -1
 1263; 21; 954703; 695471; -1; -1; 117; 0; -1; ; ; ; -1;      0.0;      0.0;      0.0;      0.0; 0; 0; ; ; 0; 1; 1; 16; -1
